,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
593,329970,K83.0,Cholangitis,1,Bacterial cholangitis (disorder),43823002,True,True,Bacterial cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
594,411371,K80.3,Calculus of bile duct with cholangitis,1,Stenosing cholangitis (disorder),71801004,True,True,Stenosing cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
595,411372,K74.3,Primary biliary cirrhosis,2,Stenosing cholangitis (disorder),71801004,True,True,Stenosing cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
596,411373,K80.4,Calculus of bile duct with cholecystitis,3,Stenosing cholangitis (disorder),71801004,True,True,Stenosing cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
597,411374,K83.0,Cholangitis,4,Stenosing cholangitis (disorder),71801004,True,True,Stenosing cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
598,158808,K83.0,Cholangitis,1,Ascending cholangitis (disorder),26918003,True,True,Ascending cholangitis (disorder),900000000000207008,Primitive,Cholangitis
599,51731,K75.0,Abscess of liver,1,Liver abscess due to cholangitis,197327006,True,True,Liver abscess due to cholangitis (disorder),900000000000207008,Primitive,Cholangitis
600,36332,K80.3,Calculus of bile duct with cholangitis,1,Secondary cholangitis (disorder),18028001,True,True,Secondary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
601,36333,K80.4,Calculus of bile duct with cholecystitis,2,Secondary cholangitis (disorder),18028001,True,True,Secondary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
602,36334,K83.0,Cholangitis,3,Secondary cholangitis (disorder),18028001,True,True,Secondary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
603,342,K74.3,Primary biliary cirrhosis,1,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
604,343,K80.8,Other cholelithiasis,2,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
605,344,K80.1,Calculus of gallbladder with other cholecystitis,3,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
606,345,K80.4,Calculus of bile duct with cholecystitis,4,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
607,346,K80.3,Calculus of bile duct with cholangitis,5,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
608,347,K80.2,Calculus of gallbladder without cholecystitis,6,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
609,348,K80.5,Calculus of bile duct without cholangitis or cholecystitis,7,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
610,349,K75.0,Abscess of liver,8,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
611,350,K80.0,Calculus of gallbladder with acute cholecystitis,9,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
612,351,K83.0,Cholangitis,10,Recurrent cholangitis (disorder),10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
613,296967,K74.3,Primary biliary cirrhosis,1,Infective cholangitis (disorder),405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
614,296968,K80.4,Calculus of bile duct with cholecystitis,2,Infective cholangitis (disorder),405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
615,296969,K80.3,Calculus of bile duct with cholangitis,3,Infective cholangitis (disorder),405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
616,296970,K83.0,Cholangitis,4,Infective cholangitis (disorder),405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
617,,,,,Form of cholangitis (attribute),246181008,True,True,Form of cholangitis (attribute),900000000000012004,Primitive,Cholangitis
618,411924,K80.3,Calculus of bile duct with cholangitis,1,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
619,411925,K80.1,Calculus of gallbladder with other cholecystitis,2,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
620,411926,K80.8,Other cholelithiasis,3,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
621,411927,K80.4,Calculus of bile duct with cholecystitis,4,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
622,411928,K80.2,Calculus of gallbladder without cholecystitis,5,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
623,411929,K80.0,Calculus of gallbladder with acute cholecystitis,6,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
624,411930,K74.3,Primary biliary cirrhosis,7,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
625,411931,K75.0,Abscess of liver,8,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
626,411932,K80.5,Calculus of bile duct without cholangitis or cholecystitis,9,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
627,411933,K83.0,Cholangitis,10,Chronic cholangitis (disorder),71912000,True,True,Chronic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
628,382866,K80.4,Calculus of bile duct with cholecystitis,1,Recurrent pyogenic cholangitis,65001009,True,True,Recurrent pyogenic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
629,382867,K80.3,Calculus of bile duct with cholangitis,2,Recurrent pyogenic cholangitis,65001009,True,True,Recurrent pyogenic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
630,382868,K83.0,Cholangitis,3,Recurrent pyogenic cholangitis,65001009,True,True,Recurrent pyogenic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
631,35397,K80.3,Calculus of bile duct with cholangitis,1,Primary cholangitis (disorder),17266006,True,True,Primary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
632,35398,K74.3,Primary biliary cirrhosis,2,Primary cholangitis (disorder),17266006,True,True,Primary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
633,35399,K80.4,Calculus of bile duct with cholecystitis,3,Primary cholangitis (disorder),17266006,True,True,Primary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
634,35400,K83.0,Cholangitis,4,Primary cholangitis (disorder),17266006,True,True,Primary cholangitis (disorder),900000000000207008,Primitive,Cholangitis
635,51909,K83.0,Cholangitis,1,Primary sclerosing cholangitis,197441003,True,True,Primary sclerosing cholangitis (disorder),900000000000207008,Primitive,Cholangitis
636,1342515,K83.0,Cholangitis,1,Acute obstructive cholangitis,736147006,True,True,Acute obstructive cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
637,1342516,K83.1,Obstruction of bile duct,1,Acute obstructive cholangitis,736147006,True,True,Acute obstructive cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
638,51898,K83.0,Cholangitis,1,Cholangitis lenta (disorder),197438007,True,True,Cholangitis lenta (disorder),900000000000207008,Primitive,Cholangitis
639,376836,K60.3,Anal fistula,1,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
640,376837,K60.4,Rectal fistula,2,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
641,376838,K74.3,Primary biliary cirrhosis,3,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
642,376839,K60.2,"Anal fissure, unspecified",4,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
643,376840,K60.1,Chronic anal fissure,5,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
644,376841,K75.0,Abscess of liver,6,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
645,376842,K60.0,Acute anal fissure,7,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
646,376843,K60.5,Anorectal fistula,8,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
647,376844,K83.0,Cholangitis,9,Acute cholangitis (disorder),6215006,True,True,Acute cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
648,1336330,K83.0,Cholangitis,1,Primary biliary cholangitis,31712002,True,True,Primary biliary cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
649,51899,K80.2,Calculus of gallbladder without cholecystitis,1,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
650,51900,K80.0,Calculus of gallbladder with acute cholecystitis,2,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
651,51901,K74.3,Primary biliary cirrhosis,3,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
652,51902,K80.5,Calculus of bile duct without cholangitis or cholecystitis,4,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
653,51903,K80.4,Calculus of bile duct with cholecystitis,5,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
654,51904,K80.3,Calculus of bile duct with cholangitis,6,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
655,51905,K75.0,Abscess of liver,7,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
656,51906,K80.1,Calculus of gallbladder with other cholecystitis,8,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
657,51907,K80.8,Other cholelithiasis,9,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
658,51908,K83.0,Cholangitis,10,Obliterative cholangitis,197439004,True,True,Obliterative cholangitis (disorder),900000000000207008,Primitive,Cholangitis
659,346045,K83.0,Cholangitis,1,Eosinophilic cholangitis,449805002,True,True,Eosinophilic cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
660,395031,K83.0,Cholangitis,1,Suppurative cholangitis,69850007,True,True,Suppurative cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
661,428763,K80.3,Calculus of bile duct with cholangitis,1,Cholangitis (disorder),82403002,True,True,Cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
662,428764,K80.4,Calculus of bile duct with cholecystitis,2,Cholangitis (disorder),82403002,True,True,Cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
663,428765,K83.0,Cholangitis,3,Cholangitis (disorder),82403002,True,True,Cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
664,118149,K83.0,Cholangitis,1,Sclerosing cholangitis,235917005,True,True,Sclerosing cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
665,408857,K83.0,Cholangitis,1,Autoimmune cholangitis,713654004,True,True,Autoimmune cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
666,296967,K74.3,Primary biliary cirrhosis,1,Infective cholangitis,405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
667,296968,K80.4,Calculus of bile duct with cholecystitis,2,Infective cholangitis,405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
668,296969,K80.3,Calculus of bile duct with cholangitis,3,Infective cholangitis,405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
669,296970,K83.0,Cholangitis,4,Infective cholangitis,405590003,True,True,Infective cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
670,342,K74.3,Primary biliary cirrhosis,1,Recurrent cholangitis,10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
671,343,K80.8,Other cholelithiasis,2,Recurrent cholangitis,10184002,True,True,Recurrent cholangitis (disorder),900000000000207008,Fully defined,Cholangitis
