,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
1036,293232,B47.1,Actinomycetoma,1,Actinomycetoma caused by Actinomadura pelletieri (disorder),402994009,True,True,Actinomycetoma caused by Actinomadura pelletieri (disorder),900000000000207008,Fully defined,Actinomycetoma
1037,293221,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia brasiliensis (disorder),402985003,True,True,Actinomycetoma caused by Nocardia brasiliensis (disorder),900000000000207008,Fully defined,Actinomycetoma
1038,293231,B47.1,Actinomycetoma,1,Actinomycetoma caused by Actinomadura madurae (disorder),402993003,True,True,Actinomycetoma caused by Actinomadura madurae (disorder),900000000000207008,Fully defined,Actinomycetoma
1039,293222,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia asteroides (disorder),402986002,True,True,Actinomycetoma caused by Nocardia asteroides (disorder),900000000000207008,Fully defined,Actinomycetoma
1040,290260,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia infection (disorder),402129006,True,True,Actinomycetoma caused by Nocardia infection (disorder),900000000000207008,Fully defined,Actinomycetoma
1041,293223,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia otitidis caviarum,402987006,True,True,Actinomycetoma caused by Nocardia otitidis caviarum (disorder),900000000000207008,Fully defined,Actinomycetoma
1042,293233,B47.1,Actinomycetoma,1,Actinomycetoma caused by Streptomyces somaliensis,402995005,True,True,Actinomycetoma caused by Streptomyces somaliensis (disorder),900000000000207008,Fully defined,Actinomycetoma
1043,293223,B47.1,Actinomycetoma,1,Actinomycetoma due to Nocardia otitidis caviarum,402987006,True,True,Actinomycetoma caused by Nocardia otitidis caviarum (disorder),900000000000207008,Fully defined,Actinomycetoma
1044,293232,B47.1,Actinomycetoma,1,Actinomycetoma caused by Actinomadura pelletieri,402994009,True,True,Actinomycetoma caused by Actinomadura pelletieri (disorder),900000000000207008,Fully defined,Actinomycetoma
1045,293233,B47.1,Actinomycetoma,1,Actinomycetoma due to Streptomyces somaliensis,402995005,True,True,Actinomycetoma caused by Streptomyces somaliensis (disorder),900000000000207008,Fully defined,Actinomycetoma
1046,293221,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia brasiliensis,402985003,True,True,Actinomycetoma caused by Nocardia brasiliensis (disorder),900000000000207008,Fully defined,Actinomycetoma
1047,293231,B47.1,Actinomycetoma,1,Actinomycetoma caused by Actinomadura madurae,402993003,True,True,Actinomycetoma caused by Actinomadura madurae (disorder),900000000000207008,Fully defined,Actinomycetoma
1048,293232,B47.1,Actinomycetoma,1,Actinomycetoma due to Actinomadura pelletieri,402994009,True,True,Actinomycetoma caused by Actinomadura pelletieri (disorder),900000000000207008,Fully defined,Actinomycetoma
1049,293222,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia asteroides,402986002,True,True,Actinomycetoma caused by Nocardia asteroides (disorder),900000000000207008,Fully defined,Actinomycetoma
1050,290260,B47.1,Actinomycetoma,1,Actinomycetoma caused by Nocardia infection,402129006,True,True,Actinomycetoma caused by Nocardia infection (disorder),900000000000207008,Fully defined,Actinomycetoma
1051,293221,B47.1,Actinomycetoma,1,Actinomycetoma due to Nocardia brasiliensis,402985003,True,True,Actinomycetoma caused by Nocardia brasiliensis (disorder),900000000000207008,Fully defined,Actinomycetoma
1052,293231,B47.1,Actinomycetoma,1,Actinomycetoma due to Actinomadura madurae,402993003,True,True,Actinomycetoma caused by Actinomadura madurae (disorder),900000000000207008,Fully defined,Actinomycetoma
1053,293222,B47.1,Actinomycetoma,1,Actinomycetoma due to Nocardia asteroides,402986002,True,True,Actinomycetoma caused by Nocardia asteroides (disorder),900000000000207008,Fully defined,Actinomycetoma
1054,290260,B47.1,Actinomycetoma,1,Actinomycetoma due to Nocardia infection,402129006,True,True,Actinomycetoma caused by Nocardia infection (disorder),900000000000207008,Fully defined,Actinomycetoma
1055,38455,B47.1,Actinomycetoma,1,Actinomycetoma,187089001,True,True,Actinomycotic mycetoma (disorder),900000000000207008,Fully defined,Actinomycetoma
1056,53255,A54.2,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,1,Female gonococcal pelvic inflammatory disease (disorder),198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1057,53256,N74.3,Female gonococcal pelvic inflammatory disease,1,Female gonococcal pelvic inflammatory disease (disorder),198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1058,53257,N74.3,Female gonococcal pelvic inflammatory disease,1,Female gonococcal pelvic inflammatory disease (disorder),198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1059,53258,A54.2,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,1,Female gonococcal pelvic inflammatory disease (disorder),198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1060,53255,A54.2,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,1,Female gonococcal pelvic inflammatory disease,198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1061,53256,N74.3,Female gonococcal pelvic inflammatory disease,1,Female gonococcal pelvic inflammatory disease,198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1062,53257,N74.3,Female gonococcal pelvic inflammatory disease,1,Female gonococcal pelvic inflammatory disease,198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1063,53258,A54.2,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,1,Female gonococcal pelvic inflammatory disease,198242009,True,True,Female gonococcal pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female gonococcal pelvic inflammatory disease
1064,53110,N74.2,Female syphilitic pelvic inflammatory disease,1,Female syphilitic pelvic inflammatory disease (disorder),198175009,True,True,Female syphilitic pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female syphilitic pelvic inflammatory disease
1065,53110,N74.2,Female syphilitic pelvic inflammatory disease,1,Female syphilitic pelvic inflammatory disease,198175009,True,True,Female syphilitic pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female syphilitic pelvic inflammatory disease
1066,53251,A18.1,Tuberculosis of genitourinary system,1,Female tuberculous pelvic inflammatory disease (disorder),198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1067,53252,N74.1,Female tuberculous pelvic inflammatory disease,1,Female tuberculous pelvic inflammatory disease (disorder),198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1068,53253,N74.1,Female tuberculous pelvic inflammatory disease,1,Female tuberculous pelvic inflammatory disease (disorder),198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1069,53254,A18.1,Tuberculosis of genitourinary system,1,Female tuberculous pelvic inflammatory disease (disorder),198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1070,53251,A18.1,Tuberculosis of genitourinary system,1,Female tuberculous pelvic inflammatory disease,198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1071,53252,N74.1,Female tuberculous pelvic inflammatory disease,1,Female tuberculous pelvic inflammatory disease,198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1072,53253,N74.1,Female tuberculous pelvic inflammatory disease,1,Female tuberculous pelvic inflammatory disease,198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1073,53254,A18.1,Tuberculosis of genitourinary system,1,Female tuberculous pelvic inflammatory disease,198241002,True,True,Female tuberculous pelvic inflammatory disease (disorder),900000000000207008,Fully defined,Female tuberculous pelvic inflammatory disease
1074,377338,N99.4,Postprocedural pelvic peritoneal adhesions,1,Female pelvic peritoneal adhesions (disorder),62394006,True,True,Female pelvic peritoneal adhesions (disorder),900000000000207008,Primitive,Female pelvic peritoneal adhesions
1075,377339,N73.6,Female pelvic peritoneal adhesions,2,Female pelvic peritoneal adhesions (disorder),62394006,True,True,Female pelvic peritoneal adhesions (disorder),900000000000207008,Primitive,Female pelvic peritoneal adhesions
1076,377338,N99.4,Postprocedural pelvic peritoneal adhesions,1,Female pelvic peritoneal adhesions,62394006,True,True,Female pelvic peritoneal adhesions (disorder),900000000000207008,Primitive,Female pelvic peritoneal adhesions
1077,377339,N73.6,Female pelvic peritoneal adhesions,2,Female pelvic peritoneal adhesions,62394006,True,True,Female pelvic peritoneal adhesions (disorder),900000000000207008,Primitive,Female pelvic peritoneal adhesions
1078,54569,O23.5,Infections of the genital tract in pregnancy,1,Infections of the genital tract in pregnancy (disorder),199112006,True,True,Infections of the genital tract in pregnancy (disorder),900000000000207008,Fully defined,Infections of the genital tract in pregnancy
1079,54569,O23.5,Infections of the genital tract in pregnancy,1,Infections of the genital tract in pregnancy,199112006,True,True,Infections of the genital tract in pregnancy (disorder),900000000000207008,Fully defined,Infections of the genital tract in pregnancy
1080,275937,P37.0,Congenital tuberculosis,1,Congenital tuberculosis (disorder),37260006,True,True,Congenital tuberculosis (disorder),900000000000207008,Fully defined,Congenital tuberculosis
1081,275937,P37.0,Congenital tuberculosis,1,Congenital tuberculosis,37260006,True,True,Congenital tuberculosis (disorder),900000000000207008,Fully defined,Congenital tuberculosis
1082,2008079,A18.6,Tuberculosis of ear,1,Tuberculosis of bilateral ears (disorder),15984271000119108,True,True,Tuberculosis of bilateral ears (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1083,1906344,A18.6,Tuberculosis of ear,1,Tuberculosis of middle ear (disorder),789057009,True,True,Tuberculosis of middle ear (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1084,1908213,A18.6,Tuberculosis of ear,1,Tuberculosis of inner ear (disorder),789056000,True,True,Tuberculosis of inner ear (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1085,37419,A18.6,Tuberculosis of ear,1,Tuberculosis of ear (disorder),186269001,True,True,Tuberculosis of ear (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1086,2008079,A18.6,Tuberculosis of ear,1,Tuberculosis of bilateral ears,15984271000119108,True,True,Tuberculosis of bilateral ears (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1087,2008079,A18.6,Tuberculosis of ear,1,Bilateral tuberculosis of ears,15984271000119108,True,True,Tuberculosis of bilateral ears (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1088,1906344,A18.6,Tuberculosis of ear,1,Tuberculosis of middle ear,789057009,True,True,Tuberculosis of middle ear (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1089,1908213,A18.6,Tuberculosis of ear,1,Tuberculosis of inner ear,789056000,True,True,Tuberculosis of inner ear (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1090,2008079,A18.6,Tuberculosis of ear,1,Tuberculosis of both ears,15984271000119108,True,True,Tuberculosis of bilateral ears (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1091,37419,A18.6,Tuberculosis of ear,1,Tuberculosis of ear,186269001,True,True,Tuberculosis of ear (disorder),900000000000207008,Fully defined,Tuberculosis of ear
1092,37294,A16.0,"Tuberculosis of lung, bacteriologically and histologically negative",1,"Tuberculosis of lung, bacteriologically and histologically negative (disorder)",186203002,True,True,"Tuberculosis of lung, bacteriologically and histologically negative (disorder)",900000000000207008,Primitive,"Tuberculosis of lung, bacteriologically and histologically negative"
1093,37294,A16.0,"Tuberculosis of lung, bacteriologically and histologically negative",1,"Tuberculosis of lung, bacteriologically and histologically negative",186203002,True,True,"Tuberculosis of lung, bacteriologically and histologically negative (disorder)",900000000000207008,Primitive,"Tuberculosis of lung, bacteriologically and histologically negative"
1094,37295,A16.1,"Tuberculosis of lung, bacteriological and histological examination not done",1,"Tuberculosis of lung, bacteriological and histological examination not done (disorder)",186204008,True,True,"Tuberculosis of lung, bacteriological and histological examination not done (disorder)",900000000000207008,Primitive,"Tuberculosis of lung, bacteriological and histological examination not done"
1095,37295,A16.1,"Tuberculosis of lung, bacteriological and histological examination not done",1,"Tuberculosis of lung, bacteriological and histological examination not done",186204008,True,True,"Tuberculosis of lung, bacteriological and histological examination not done (disorder)",900000000000207008,Primitive,"Tuberculosis of lung, bacteriological and histological examination not done"
1096,37277,A15.1,"Tuberculosis of lung, confirmed by culture only",1,"Tuberculosis of lung, confirmed by culture only (disorder)",186194007,True,True,"Tuberculosis of lung, confirmed by culture only (disorder)",900000000000207008,Primitive,"Tuberculosis of lung, confirmed by culture only"
1097,37277,A15.1,"Tuberculosis of lung, confirmed by culture only",1,"Tuberculosis of lung, confirmed by culture only",186194007,True,True,"Tuberculosis of lung, confirmed by culture only (disorder)",900000000000207008,Primitive,"Tuberculosis of lung, confirmed by culture only"
